soc,freqhz,calc_ima,calc_rezohm,calc_imzohm,zohm,phasezdeg,temperaturec,cycle,zelle,calc_soc
1250,201.98988,2500,0.011752849,-0.0006123418,0.011768791,-2.982503,23.181288,30,JT_VTC_008,50
1250,201.98988,2500,0.011759475,-0.00058438577,0.011773987,-2.8449667,23.339426,35,JT_VTC_008,50
1250,201.98988,2500,0.0117619755,-0.0005953944,0.011777036,-2.8978546,23.244543,40,JT_VTC_008,50
1250,201.98988,2500,0.011734312,-0.0006015671,0.011749722,-2.934736,23.17338,45,JT_VTC_008,50
1250,201.98988,2500,0.011732653,-0.0006038744,0.011748183,-2.9463882,23.616167,50,JT_VTC_008,50
1250,201.98988,5000,0.011986236,-0.0008484452,0.0120162275,-4.048926,22.91105,0,JT_VTC_008,50
1250,201.98988,5000,0.011851882,-0.0006619849,0.011870354,-3.1969247,22.768547,5,JT_VTC_008,50
1250,201.98988,5000,0.01178834,-0.0005988512,0.011803541,-2.9081426,22.73688,10,JT_VTC_008,50
1250,201.98988,5000,0.011728584,-0.0005757641,0.011742707,-2.8104324,22.689379,15,JT_VTC_008,50
1250,201.98988,5000,0.011720985,-0.0005590376,0.011734309,-2.7306788,22.673544,20,JT_VTC_008,50
1250,201.98988,5000,0.011702017,-0.0005632839,0.011715566,-2.7558413,22.57854,25,JT_VTC_008,50
1250,201.98988,5000,0.011797985,-0.00062613114,0.011814588,-3.0378957,23.046867,26,JT_VTC_008,50
1250,201.98988,5000,0.011757702,-0.0005922454,0.011772607,-2.8836,23.157566,30,JT_VTC_008,50
1250,201.98988,5000,0.011721775,-0.000585969,0.0117364125,-2.8618214,23.32361,35,JT_VTC_008,50
1250,201.98988,5000,0.011710769,-0.00058558333,0.0117254,-2.8626244,23.110123,40,JT_VTC_008,50
1250,201.98988,5000,0.011738564,-0.00060297974,0.011754041,-2.9405518,23.17338,45,JT_VTC_008,50
1250,201.98988,5000,0.011734042,-0.00059999264,0.011749372,-2.9271357,23.220821,50,JT_VTC_008,50
1250,201.98988,7500,0.0119949095,-0.00082565995,0.0120232925,-3.937698,22.697296,0,JT_VTC_008,50
1250,201.98988,7500,0.011808417,-0.00064169854,0.01182584,-3.1105347,22.776464,5,JT_VTC_008,50
1250,201.98988,7500,0.011757284,-0.0005880083,0.01177198,-2.8631055,22.91105,10,JT_VTC_008,50
1250,201.98988,7500,0.011718618,-0.0005746405,0.011732698,-2.8073385,22.546873,15,JT_VTC_008,50
1250,201.98988,7500,0.01171569,-0.0005495635,0.011728573,-2.6856809,22.73688,20,JT_VTC_008,50
1250,201.98988,7500,0.011685677,-0.00054352684,0.01169831,-2.6630352,22.681461,25,JT_VTC_008,50
1250,201.98988,7500,0.011775105,-0.00060665724,0.011790723,-2.9492893,23.054775,26,JT_VTC_008,50
1250,201.98988,7500,0.011737756,-0.00057996006,0.0117520755,-2.828672,23.347332,30,JT_VTC_008,50
1250,201.98988,7500,0.011729151,-0.0005817123,0.011743568,-2.8392823,23.355238,35,JT_VTC_008,50
1250,201.98988,7500,0.011711019,-0.0005832315,0.011725533,-2.8510857,23.236635,40,JT_VTC_008,50
1250,201.98988,7500,0.011731073,-0.0005921803,0.01174601,-2.8898172,23.157566,45,JT_VTC_008,50
1250,201.98988,7500,0.011715942,-0.00058906263,0.011730742,-2.8783348,23.608261,50,JT_VTC_008,50
1250,201.98988,10000,0.011970249,-0.0008284884,0.011998886,-3.9592583,22.8398,0,JT_VTC_008,50
1250,201.98988,10000,0.011798578,-0.0006259633,0.011815172,-3.0369306,22.855635,5,JT_VTC_008,50
1250,201.98988,10000,0.011733361,-0.00057830807,0.011747603,-2.8216827,22.8873,10,JT_VTC_008,50
1250,201.98988,10000,0.011713937,-0.0005622961,0.011727425,-2.7482204,22.641876,15,JT_VTC_008,50
1250,201.98988,10000,0.011692394,-0.00053306477,0.011704539,-2.610349,22.86355,20,JT_VTC_008,50
1250,201.98988,10000,0.011687938,-0.0005348169,0.011700168,-2.6199138,22.594376,25,JT_VTC_008,50
1250,201.98988,10000,0.011789288,-0.00060215493,0.011804656,-2.9239237,23.220821,26,JT_VTC_008,50
1250,201.98988,10000,0.011752138,-0.0005770189,0.011766295,-2.8109114,23.17338,30,JT_VTC_008,50
1250,201.98988,10000,0.01171523,-0.0005521709,0.011728235,-2.6985104,23.386866,35,JT_VTC_008,50
1250,201.98988,10000,0.0116916755,-0.00055864116,0.011705014,-2.7355752,23.29989,40,JT_VTC_008,50
1250,201.98988,10000,0.01172108,-0.0005790147,0.011735372,-2.8280804,23.165472,45,JT_VTC_008,50
1250,201.98988,10000,0.011703743,-0.000576371,0.011717926,-2.819352,23.236635,50,JT_VTC_008,50
1375,201.98988,1250,0.0119990315,-0.0008776358,0.012031085,-4.183291,22.855635,0,JT_VTC_008,55
1375,201.98988,1250,0.011859799,-0.00066589686,0.011878478,-3.2136347,22.728962,5,JT_VTC_008,55
1375,201.98988,1250,0.01176071,-0.0006146015,0.011776757,-2.991492,22.73688,10,JT_VTC_008,55
1375,201.98988,1250,0.011744325,-0.0006022159,0.011759755,-2.9353948,22.673544,15,JT_VTC_008,55
1375,201.98988,1250,0.011737459,-0.0005765377,0.011751611,-2.8120778,22.934803,20,JT_VTC_008,55
1375,201.98988,1250,0.011726717,-0.00056927867,0.011740527,-2.779267,22.86355,25,JT_VTC_008,55
1375,201.98988,1250,0.011797089,-0.0006468009,0.011814808,-3.1382227,23.046867,26,JT_VTC_008,55
1375,201.98988,1250,0.011750136,-0.0006116825,0.011766046,-2.9799843,23.32361,30,JT_VTC_008,55
1375,201.98988,1250,0.011730459,-0.00060752645,0.01174618,-2.964729,23.355238,35,JT_VTC_008,55
1375,201.98988,1250,0.0117151495,-0.0006087385,0.011730955,-2.974508,23.284077,40,JT_VTC_008,55
1375,201.98988,1250,0.011765976,-0.00062495196,0.011782561,-3.0404186,23.386866,45,JT_VTC_008,55
1375,201.98988,1250,0.011750523,-0.0006170443,0.011766713,-3.005959,23.236635,50,JT_VTC_008,55
1375,201.98988,2500,0.011990039,-0.0008698079,0.012021547,-4.1492085,22.76063,0,JT_VTC_008,55
1375,201.98988,2500,0.011849404,-0.00067336304,0.011868522,-3.2524345,22.744797,5,JT_VTC_008,55
1375,201.98988,2500,0.0117780445,-0.0006055378,0.0117936,-2.9431233,22.895218,10,JT_VTC_008,55
1375,201.98988,2500,0.01172974,-0.00060888706,0.011745532,-2.9715388,22.673544,15,JT_VTC_008,55
1375,201.98988,2500,0.011711396,-0.0005849781,0.011725997,-2.8595176,22.871468,20,JT_VTC_008,55
1375,201.98988,2500,0.011718317,-0.00056286075,0.011731827,-2.7499495,22.705214,25,JT_VTC_008,55
1375,201.98988,2500,0.011806445,-0.00064063753,0.011823813,-3.1059194,23.062683,26,JT_VTC_008,55
1375,201.98988,2500,0.011751328,-0.00061349996,0.0117673315,-2.98852,23.331518,30,JT_VTC_008,55
1375,201.98988,2500,0.011719412,-0.00059716456,0.011734617,-2.916993,23.355238,35,JT_VTC_008,55
1375,201.98988,2500,0.011715098,-0.00060886506,0.011730909,-2.9751384,23.133844,40,JT_VTC_008,55
1375,201.98988,2500,0.011747124,-0.00062137,0.011763547,-3.0278668,23.181288,45,JT_VTC_008,55
1375,201.98988,2500,0.011741045,-0.00061531697,0.011757158,-2.999975,23.1971,50,JT_VTC_008,55
1375,201.98988,5000,0.011999015,-0.0008566129,0.012029553,-4.0834336,22.728962,0,JT_VTC_008,55
1375,201.98988,5000,0.011810636,-0.0006617351,0.01182916,-3.2068574,22.76063,5,JT_VTC_008,55
1375,201.98988,5000,0.011741175,-0.0006099032,0.011757006,-2.9735947,22.8398,10,JT_VTC_008,55
1375,201.98988,5000,0.011735916,-0.0005981072,0.011751147,-2.917488,22.903135,15,JT_VTC_008,55
1375,201.98988,5000,0.011709764,-0.0005678013,0.011723522,-2.7760727,22.81605,20,JT_VTC_008,55
1375,201.98988,5000,0.011685031,-0.00056629686,0.011698745,-2.77458,22.681461,25,JT_VTC_008,55
1375,201.98988,5000,0.011796692,-0.00064114854,0.0118141025,-3.1109567,23.17338,26,JT_VTC_008,55
1375,201.98988,5000,0.011753254,-0.0006066588,0.0117689,-2.9547706,23.339426,30,JT_VTC_008,55
1375,201.98988,5000,0.011720621,-0.0005870873,0.011735315,-2.8675559,23.32361,35,JT_VTC_008,55
1375,201.98988,5000,0.011711538,-0.00059483934,0.011726634,-2.9076047,23.291983,40,JT_VTC_008,55
1375,201.98988,5000,0.011720632,-0.00061311154,0.0117366575,-2.9944386,23.14175,45,JT_VTC_008,55
1375,201.98988,5000,0.011717479,-0.0006100455,0.0117333485,-2.9802916,23.212915,50,JT_VTC_008,55
1375,201.98988,7500,0.0119786635,-0.00083499355,0.012007731,-3.9874516,22.903135,0,JT_VTC_008,55
1375,201.98988,7500,0.011798408,-0.00065783894,0.0118167335,-3.1913128,23.06939,5,JT_VTC_008,55
1375,201.98988,7500,0.011731035,-0.0005921822,0.011745972,-2.889836,22.784382,10,JT_VTC_008,55
1375,201.98988,7500,0.01171214,-0.00057912926,0.01172645,-2.830794,22.8873,15,JT_VTC_008,55
1375,201.98988,7500,0.0116880555,-0.00056990155,0.0117019415,-2.791492,22.784382,20,JT_VTC_008,55
1375,201.98988,7500,0.011684307,-0.0005600815,0.011697723,-2.7443447,22.847717,25,JT_VTC_008,55
1375,201.98988,7500,0.011790533,-0.00062171475,0.011806913,-3.018411,23.252449,26,JT_VTC_008,55
1375,201.98988,7500,0.011748229,-0.00059483305,0.011763278,-2.8985085,23.307798,30,JT_VTC_008,55
1375,201.98988,7500,0.011713714,-0.00058531977,0.011728329,-2.8606198,23.347332,35,JT_VTC_008,55
1375,201.98988,7500,0.011702297,-0.00056953344,0.011716148,-2.7863023,23.315704,40,JT_VTC_008,55
1375,201.98988,7500,0.011723427,-0.00060281,0.011738915,-2.9435143,23.165472,45,JT_VTC_008,55
1375,201.98988,7500,0.011714662,-0.0005937625,0.0117297005,-2.901577,23.205008,50,JT_VTC_008,55
1375,201.98988,10000,0.011961065,-0.0008128485,0.011988653,-3.887722,22.76063,0,JT_VTC_008,55
1375,201.98988,10000,0.011796031,-0.00062988256,0.011812837,-3.0565677,22.594376,5,JT_VTC_008,55
1375,201.98988,10000,0.01171391,-0.00057337113,0.011727934,-2.8022711,22.776464,10,JT_VTC_008,55
1375,201.98988,10000,0.0116953505,-0.0005634679,0.011708916,-2.7583086,22.831882,15,JT_VTC_008,55
1375,201.98988,10000,0.011690909,-0.00054489885,0.011703601,-2.6685545,22.728962,20,JT_VTC_008,55
1375,201.98988,10000,0.011664273,-0.00054298056,0.011676904,-2.6652372,22.81605,25,JT_VTC_008,55
1375,201.98988,10000,0.011770603,-0.0006045696,0.011786119,-2.9402804,23.1971,26,JT_VTC_008,55
1375,201.98988,10000,0.011718472,-0.0005695074,0.011732303,-2.7823355,23.29989,30,JT_VTC_008,55
1375,201.98988,10000,0.011710824,-0.00056903437,0.011724642,-2.7818403,23.355238,35,JT_VTC_008,55
1375,201.98988,10000,0.011698297,-0.00057175115,0.011712261,-2.7980895,23.29989,40,JT_VTC_008,55
1375,201.98988,10000,0.011709826,-0.0005917818,0.01172477,-2.8931067,23.189194,45,JT_VTC_008,55
1375,201.98988,10000,0.011686846,-0.0005858299,0.01170152,-2.8696802,23.212915,50,JT_VTC_008,55
1500,201.98988,1250,0.011974625,-0.0008693351,0.012006139,-4.1522803,22.602291,0,JT_VTC_008,60
1500,201.98988,1250,0.011808649,-0.000669057,0.011827587,-3.24281,22.752714,5,JT_VTC_008,60
1500,201.98988,1250,0.011773343,-0.0006158453,0.011789439,-2.9943242,22.713129,10,JT_VTC_008,60
1500,201.98988,1250,0.011708914,-0.00059062726,0.0117238015,-2.8876965,22.8398,15,JT_VTC_008,60
1500,201.98988,1250,0.011694626,-0.00057647197,0.011708826,-2.8220396,22.982304,20,JT_VTC_008,60
1500,201.98988,1250,0.011710941,-0.00056966936,0.011724788,-2.7849123,22.697296,25,JT_VTC_008,60
1500,201.98988,1250,0.011782378,-0.0006391861,0.011799702,-3.105214,23.252449,26,JT_VTC_008,60
1500,201.98988,1250,0.011725093,-0.0006011404,0.011740494,-2.9349597,23.315704,30,JT_VTC_008,60
1500,201.98988,1250,0.011697545,-0.0005944355,0.011712639,-2.9091039,23.363146,35,JT_VTC_008,60
1500,201.98988,1250,0.0117109725,-0.000597087,0.011726184,-2.918713,23.284077,40,JT_VTC_008,60
1500,201.98988,1250,0.011715842,-0.0006093736,0.01173168,-2.97743,23.205008,45,JT_VTC_008,60
1500,201.98988,1250,0.011697923,-0.00061213126,0.011713928,-2.995453,23.37896,50,JT_VTC_008,60
1500,201.98988,2500,0.011994065,-0.0008664797,0.012025322,-4.1320047,22.792297,0,JT_VTC_008,60
1500,201.98988,2500,0.0118101835,-0.00066895306,0.011829114,-3.2418869,22.934803,5,JT_VTC_008,60
1500,201.98988,2500,0.011764355,-0.00061354984,0.011780343,-2.9854586,22.974388,10,JT_VTC_008,60
1500,201.98988,2500,0.011727673,-0.00059034955,0.011742522,-2.881732,22.744797,15,JT_VTC_008,60
1500,201.98988,2500,0.011685956,-0.0005638168,0.01169955,-2.7622292,22.744797,20,JT_VTC_008,60
1500,201.98988,2500,0.011700808,-0.00056140235,0.0117142685,-2.746933,22.73688,25,JT_VTC_008,60
1500,201.98988,2500,0.011783378,-0.0006321062,0.011800321,-3.070625,23.315704,26,JT_VTC_008,60
1500,201.98988,2500,0.011751176,-0.00060391537,0.011766684,-2.9419513,23.339426,30,JT_VTC_008,60
1500,201.98988,2500,0.011704165,-0.00059567095,0.0117193125,-2.9134939,23.347332,35,JT_VTC_008,60
1500,201.98988,2500,0.0116873495,-0.00058629795,0.011702047,-2.8718452,23.284077,40,JT_VTC_008,60
1500,201.98988,2500,0.011737426,-0.0006097873,0.0117532555,-2.9739788,23.189194,45,JT_VTC_008,60
1500,201.98988,2500,0.011726855,-0.00061088725,0.011742756,-2.9820144,23.205008,50,JT_VTC_008,60
1500,201.98988,5000,0.011979063,-0.00085407647,0.012009471,-4.078141,22.800215,0,JT_VTC_008,60
1500,201.98988,5000,0.011807273,-0.00065796316,0.011825591,-3.1895225,23.029806,5,JT_VTC_008,60
1500,201.98988,5000,0.011725883,-0.00060877344,0.011741675,-2.9719605,22.641876,10,JT_VTC_008,60
1500,201.98988,5000,0.01172754,-0.0005713162,0.011741448,-2.7890036,22.768547,15,JT_VTC_008,60
1500,201.98988,5000,0.011706731,-0.000563869,0.011720303,-2.7575898,22.63396,20,JT_VTC_008,60
1500,201.98988,5000,0.011676739,-0.00056949584,0.0116906185,-2.792207,22.713129,25,JT_VTC_008,60
1500,201.98988,5000,0.011792156,-0.00063612446,0.011809302,-3.0878115,23.054775,26,JT_VTC_008,60
1500,201.98988,5000,0.011729505,-0.000599039,0.011744792,-2.9236197,23.339426,30,JT_VTC_008,60
1500,201.98988,5000,0.011710439,-0.0005853069,0.011725057,-2.8613558,23.355238,35,JT_VTC_008,60
1500,201.98988,5000,0.011679848,-0.0005715028,0.011693821,-2.801287,23.315704,40,JT_VTC_008,60
1500,201.98988,5000,0.011702595,-0.00060277205,0.011718108,-2.9485598,23.165472,45,JT_VTC_008,60
1500,201.98988,5000,0.011692552,-0.00059820205,0.011707844,-2.9287531,23.600353,50,JT_VTC_008,60
1500,201.98988,7500,0.011966386,-0.0008299921,0.011995136,-3.9676979,22.76063,0,JT_VTC_008,60
1500,201.98988,7500,0.011793419,-0.00065772195,0.011811745,-3.1920931,22.697296,5,JT_VTC_008,60
1500,201.98988,7500,0.0117358165,-0.0006040972,0.011751355,-2.9466803,22.76063,10,JT_VTC_008,60
1500,201.98988,7500,0.011698027,-0.00057626213,0.011712212,-2.8201954,22.8398,15,JT_VTC_008,60
1500,201.98988,7500,0.0116811115,-0.00054911897,0.011694011,-2.6914437,23.013973,20,JT_VTC_008,60
1500,201.98988,7500,0.011669574,-0.00054764515,0.011682417,-2.6868804,22.784382,25,JT_VTC_008,60
1500,201.98988,7500,0.011766664,-0.00062930497,0.01178348,-3.0613778,23.054775,26,JT_VTC_008,60
1500,201.98988,7500,0.011719751,-0.0005912625,0.011734656,-2.8881285,23.339426,30,JT_VTC_008,60
1500,201.98988,7500,0.011701509,-0.0005761869,0.011715687,-2.8189898,23.363146,35,JT_VTC_008,60
1500,201.98988,7500,0.011671313,-0.00057098636,0.011685272,-2.8008027,23.315704,40,JT_VTC_008,60
1500,201.98988,7500,0.011694265,-0.00058112905,0.0117086945,-2.8448882,23.17338,45,JT_VTC_008,60
1500,201.98988,7500,0.011681098,-0.00059325155,0.011696152,-2.9074006,23.1971,50,JT_VTC_008,60
1500,201.98988,10000,0.011928941,-0.0008093503,0.011956366,-3.881434,22.697296,0,JT_VTC_008,60
1500,201.98988,10000,0.011781384,-0.00062930887,0.01179818,-3.0575786,22.546873,5,JT_VTC_008,60
1500,201.98988,10000,0.01170689,-0.00058664876,0.011721579,-2.8687725,22.697296,10,JT_VTC_008,60
1500,201.98988,10000,0.011672088,-0.0005631843,0.011685668,-2.7624085,22.768547,15,JT_VTC_008,60
1500,201.98988,10000,0.011670424,-0.000540406,0.011682929,-2.6512215,22.752714,20,JT_VTC_008,60
1500,201.98988,10000,0.01166833,-0.0005360653,0.0116806375,-2.6304278,22.63396,25,JT_VTC_008,60
1500,201.98988,10000,0.011757815,-0.00060577167,0.011773409,-2.949315,23.27617,26,JT_VTC_008,60
1500,201.98988,10000,0.011710555,-0.0005794,0.01172488,-2.8324983,23.347332,30,JT_VTC_008,60
1500,201.98988,10000,0.011672102,-0.00056880905,0.0116859535,-2.7899513,23.205008,35,JT_VTC_008,60
1500,201.98988,10000,0.011672554,-0.00056673365,0.011686304,-2.7796805,23.32361,40,JT_VTC_008,60
1500,201.98988,10000,0.011669172,-0.0005780277,0.011683479,-2.8358057,23.17338,45,JT_VTC_008,60
1500,201.98988,10000,0.011668521,-0.00057484076,0.011682672,-2.8203526,23.529192,50,JT_VTC_008,60
1625,201.98988,1250,0.011956851,-0.0008260371,0.01198535,-3.9519901,22.958553,0,JT_VTC_008,65
1625,201.98988,1250,0.011820825,-0.0006491555,0.011838635,-3.143313,22.879383,5,JT_VTC_008,65
1625,201.98988,1250,0.011729648,-0.00058808294,0.011744381,-2.870204,22.713129,10,JT_VTC_008,65
1625,201.98988,1250,0.011703645,-0.0005657269,0.01171731,-2.7673903,22.768547,15,JT_VTC_008,65
1625,201.98988,1250,0.011712046,-0.0005702768,0.011725922,-2.7876146,22.610209,20,JT_VTC_008,65
1625,201.98988,1250,0.011711206,-0.0005509693,0.011724159,-2.6935704,22.86355,25,JT_VTC_008,65
1625,201.98988,1250,0.011784527,-0.0006315985,0.01180144,-3.0678654,23.27617,26,JT_VTC_008,65
1625,201.98988,1250,0.011733334,-0.00060061907,0.011748697,-2.930363,23.339426,30,JT_VTC_008,65
1625,201.98988,1250,0.011716165,-0.0005937006,0.011731197,-2.9009042,23.260355,35,JT_VTC_008,65
1625,201.98988,1250,0.011698489,-0.00058406865,0.011713061,-2.8582242,23.260355,40,JT_VTC_008,65
1625,201.98988,1250,0.011756261,-0.00061827595,0.011772507,-3.010481,23.205008,45,JT_VTC_008,65
1625,201.98988,1250,0.011734979,-0.0006163848,0.011751156,-3.0067222,23.165472,50,JT_VTC_008,65
1625,201.98988,2500,0.011956706,-0.00082947285,0.011985443,-3.9684236,22.626043,0,JT_VTC_008,65
1625,201.98988,2500,0.011800665,-0.00065548846,0.011818857,-3.1793263,22.697296,5,JT_VTC_008,65
1625,201.98988,2500,0.0117607955,-0.00059311837,0.011775742,-2.8870847,22.8873,10,JT_VTC_008,65
1625,201.98988,2500,0.01170828,-0.00056796084,0.011722048,-2.7772028,22.768547,15,JT_VTC_008,65
1625,201.98988,2500,0.01169542,-0.0005587425,0.01170876,-2.7351959,22.562708,20,JT_VTC_008,65
1625,201.98988,2500,0.011689921,-0.000540282,0.0117024,-2.6461997,22.657711,25,JT_VTC_008,65
1625,201.98988,2500,0.0117996605,-0.0006226129,0.011816075,-3.0204291,23.236635,26,JT_VTC_008,65
1625,201.98988,2500,0.011737458,-0.00059855863,0.011752711,-2.9193032,23.355238,30,JT_VTC_008,65
1625,201.98988,2500,0.011697329,-0.0005946371,0.011712433,-2.9101427,23.228727,35,JT_VTC_008,65
1625,201.98988,2500,0.011689901,-0.0005871294,0.011704637,-2.8752842,23.355238,40,JT_VTC_008,65
1625,201.98988,2500,0.011727472,-0.000615603,0.011743618,-3.0048342,23.1971,45,JT_VTC_008,65
1625,201.98988,2500,0.011724205,-0.00060959614,0.011740042,-2.976395,23.17338,50,JT_VTC_008,65
1625,201.98988,5000,0.011960824,-0.00081564294,0.011988603,-3.901124,22.8398,0,JT_VTC_008,65
1625,201.98988,5000,0.0117928535,-0.0006423865,0.011810337,-3.1179643,22.76063,5,JT_VTC_008,65
1625,201.98988,5000,0.01171577,-0.00058811967,0.011730522,-2.8737774,22.768547,10,JT_VTC_008,65
1625,201.98988,5000,0.0116976965,-0.000575085,0.011711825,-2.814523,22.847717,15,JT_VTC_008,65
1625,201.98988,5000,0.01168845,-0.0005640468,0.011702052,-2.7627654,22.649794,20,JT_VTC_008,65
1625,201.98988,5000,0.011669944,-0.0005602335,0.011683384,-2.7484612,22.618126,25,JT_VTC_008,65
1625,201.98988,5000,0.011803712,-0.0006316823,0.011820602,-3.0632937,23.260355,26,JT_VTC_008,65
1625,201.98988,5000,0.01173612,-0.0005901681,0.01175095,-2.878778,23.331518,30,JT_VTC_008,65
1625,201.98988,5000,0.011719785,-0.00059176626,0.011734715,-2.890577,23.189194,35,JT_VTC_008,65
1625,201.98988,5000,0.011704286,-0.00058605906,0.011718949,-2.8665304,23.284077,40,JT_VTC_008,65
1625,201.98988,5000,0.011715654,-0.0006032571,0.011731175,-2.947645,23.205008,45,JT_VTC_008,65
1625,201.98988,5000,0.011689265,-0.0006006493,0.011704687,-2.9415388,23.17338,50,JT_VTC_008,65
1625,201.98988,7500,0.011944115,-0.00079828186,0.011970762,-3.823662,22.903135,0,JT_VTC_008,65
1625,201.98988,7500,0.011784387,-0.00063376926,0.011801417,-3.0784252,22.879383,5,JT_VTC_008,65
1625,201.98988,7500,0.0117125595,-0.00058657886,0.011727238,-2.8670454,22.879383,10,JT_VTC_008,65
1625,201.98988,7500,0.011674694,-0.0005576811,0.011688006,-2.734847,22.562708,15,JT_VTC_008,65
1625,201.98988,7500,0.011698066,-0.0005622179,0.011711569,-2.7515614,22.974388,20,JT_VTC_008,65
1625,201.98988,7500,0.011666096,-0.0005426379,0.01167871,-2.6631415,22.665628,25,JT_VTC_008,65
1625,201.98988,7500,0.011772348,-0.00061169494,0.0117882285,-2.9744322,23.038961,26,JT_VTC_008,65
1625,201.98988,7500,0.011718729,-0.00058439956,0.011733292,-2.85491,23.32361,30,JT_VTC_008,65
1625,201.98988,7500,0.011672326,-0.0005793972,0.011686698,-2.8417463,23.252449,35,JT_VTC_008,65
1625,201.98988,7500,0.011682652,-0.0005794386,0.011697013,-2.839441,23.268263,40,JT_VTC_008,65
1625,201.98988,7500,0.011700212,-0.000614047,0.011716314,-3.0042236,23.1971,45,JT_VTC_008,65
1625,201.98988,7500,0.011685807,-0.0005900427,0.011700694,-2.8905377,23.1971,50,JT_VTC_008,65
1625,201.98988,10000,0.011922265,-0.0007853667,0.011948105,-3.768854,22.871468,0,JT_VTC_008,65
1625,201.98988,10000,0.011760121,-0.00062230695,0.011776575,-3.0290792,22.744797,5,JT_VTC_008,65
1625,201.98988,10000,0.0117027555,-0.0005590526,0.011716101,-2.734999,22.792297,10,JT_VTC_008,65
1625,201.98988,10000,0.011659901,-0.00054356235,0.011672564,-2.6690876,22.657711,15,JT_VTC_008,65
1625,201.98988,10000,0.011668423,-0.00052875926,0.011680397,-2.5946062,22.372702,20,JT_VTC_008,65
1625,201.98988,10000,0.01165004,-0.0005418615,0.011662634,-2.6629968,22.768547,25,JT_VTC_008,65
1625,201.98988,10000,0.0117560495,-0.0005997076,0.011771336,-2.9202797,23.284077,26,JT_VTC_008,65
1625,201.98988,10000,0.011705616,-0.0005777096,0.011719863,-2.8254375,23.165472,30,JT_VTC_008,65
1625,201.98988,10000,0.011673546,-0.0005651216,0.011687217,-2.7715507,23.189194,35,JT_VTC_008,65
1625,201.98988,10000,0.011659168,-0.00056443043,0.011672822,-2.7715747,23.339426,40,JT_VTC_008,65
1625,201.98988,10000,0.011692817,-0.0006001501,0.011708208,-2.9382074,23.189194,45,JT_VTC_008,65
1625,201.98988,10000,0.01168647,-0.0005920556,0.011701458,-2.900218,23.17338,50,JT_VTC_008,65
1750,201.98988,0,0.011991613,-0.0008180004,0.01201948,-3.902351,22.744797,0,JT_VTC_008,70
1750,201.98988,1250,0.012007875,-0.0008287942,0.012036444,-3.9483438,22.808132,0,JT_VTC_008,70
1750,201.98988,1250,0.011834477,-0.00066072337,0.011852907,-3.1955278,22.8398,5,JT_VTC_008,70
1750,201.98988,1250,0.01178759,-0.00061386236,0.011803563,-2.9810996,22.744797,10,JT_VTC_008,70
1750,201.98988,1250,0.011729799,-0.00060374854,0.011745327,-2.9464908,22.903135,15,JT_VTC_008,70
1750,201.98988,1250,0.011719223,-0.00060745236,0.011734956,-2.967205,22.53104,20,JT_VTC_008,70
1750,201.98988,1250,0.011720665,-0.0005842663,0.011735218,-2.8537896,22.649794,25,JT_VTC_008,70
1750,201.98988,1250,0.011818129,-0.0006617042,0.011836639,-3.2046795,23.244543,26,JT_VTC_008,70
1750,201.98988,1250,0.011790316,-0.00063261646,0.011807275,-3.0712945,23.307798,30,JT_VTC_008,70
1750,201.98988,1250,0.011731675,-0.00063050824,0.011748606,-3.07635,23.284077,35,JT_VTC_008,70
1750,201.98988,1250,0.0117185535,-0.0006270574,0.011735318,-3.0629642,23.157566,40,JT_VTC_008,70
1750,201.98988,1250,0.011784727,-0.00064392475,0.0118023055,-3.1275668,23.133844,45,JT_VTC_008,70
1750,201.98988,1250,0.011754377,-0.0006371405,0.011771632,-3.1026545,23.165472,50,JT_VTC_008,70
1750,201.98988,2500,0.012002609,-0.0008199864,0.012030586,-3.9082232,22.610209,0,JT_VTC_008,70
1750,201.98988,2500,0.011835898,-0.0006594704,0.0118542565,-3.1890981,22.768547,5,JT_VTC_008,70
1750,201.98988,2500,0.011759492,-0.0006177859,0.011775708,-3.0072742,22.903135,10,JT_VTC_008,70
1750,201.98988,2500,0.0117612,-0.00060219556,0.011776607,-2.931092,22.808132,15,JT_VTC_008,70
1750,201.98988,2500,0.011731019,-0.00059208256,0.011745951,-2.8893545,22.81605,20,JT_VTC_008,70
1750,201.98988,2500,0.01170709,-0.0005732623,0.011721117,-2.8033693,22.681461,25,JT_VTC_008,70
1750,201.98988,2500,0.011831402,-0.00065728877,0.0118496455,-3.1797755,23.268263,26,JT_VTC_008,70
1750,201.98988,2500,0.011790517,-0.00062574545,0.01180711,-3.0379472,23.363146,30,JT_VTC_008,70
1750,201.98988,2500,0.011752056,-0.00062258134,0.011768536,-3.0324879,23.284077,35,JT_VTC_008,70
1750,201.98988,2500,0.011717214,-0.00062621216,0.011733936,-3.0591922,23.14175,40,JT_VTC_008,70
1750,201.98988,2500,0.0117410645,-0.00064922206,0.011759,-3.1649466,23.14966,45,JT_VTC_008,70
1750,201.98988,2500,0.011725177,-0.00064732746,0.011743032,-3.1599965,23.228727,50,JT_VTC_008,70
1750,201.98988,5000,0.011953962,-0.00080802926,0.0119812405,-3.8670316,22.63396,0,JT_VTC_008,70
1750,201.98988,5000,0.011831717,-0.00065969664,0.0118500935,-3.1913154,22.73688,5,JT_VTC_008,70
1750,201.98988,5000,0.0117553985,-0.00060606573,0.011771011,-2.9513497,22.73688,10,JT_VTC_008,70
